timestamp,x,y,z,r,roll,pitch,yaw
1784215562.9109,328.0648,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215562.9724,329.6043,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.0205,330.9819,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.0961,333.2580,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.1325,334.3374,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.1952,336.0165,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.2440,337.6956,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.3109,339.8545,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.3568,341.0538,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.4326,343.3326,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.4762,344.6519,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.5356,346.2110,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.5898,348.0101,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.6642,350.2889,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.7111,351.7281,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.7723,353.5271,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.8366,355.4461,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.8930,357.1252,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215563.9448,358.8043,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.0108,360.7233,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.0684,362.4023,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.1255,364.0815,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.1822,365.8805,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.2325,367.3197,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.3090,369.5985,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.3763,371.6374,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.4452,373.6763,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.4951,374.9956,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.5403,376.5547,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.5964,378.2339,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.6685,380.3927,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.7110,381.7120,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.7648,383.2711,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.8363,385.4300,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.8850,386.8692,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215564.9518,388.9081,0.0000,20.0000,105.0000,0.0,0.0,0.0
