raw_timestamp,timestamp,time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bax_m_s2,bay_m_s2,baz_m_s2,bgx_deg_s,bgy_deg_s,bgz_deg_s,sigma_x_mm,sigma_y_mm,sigma_z_mm,stationary_update
1784218872.89312,1784218872.7931201,0.21258234977722168,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218872.9110518,1784218872.8110518,0.2305140495300293,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218872.9261982,1784218872.8261983,0.24566054344177246,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218872.946617,1784218872.846617,0.2660791873931885,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218872.9608765,1784218872.8608766,0.28033876419067383,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218872.9819093,1784218872.8819094,0.30137157440185547,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218872.9987466,1784218872.8987467,0.3182089328765869,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.0373838,1784218872.937384,0.3568460941314697,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.053872,1784218872.9538722,0.3733344078063965,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.080131,1784218872.9801311,0.3995933532714844,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.109851,1784218873.009851,0.42931318283081055,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.1266603,1784218873.0266604,0.4461226463317871,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.1484945,1784218873.0484946,0.4679567813873291,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.1654072,1784218873.0654073,0.48486948013305664,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.1833444,1784218873.0833445,0.5028066635131836,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.2004704,1784218873.1004705,0.519932746887207,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.2169652,1784218873.1169653,0.5364274978637695,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.2423844,1784218873.1423845,0.5618467330932617,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.2731209,1784218873.173121,0.592583179473877,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.293638,1784218873.193638,0.6131002902984619,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.3121212,1784218873.2121212,0.6315834522247314,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.3446808,1784218873.244681,0.6641430854797363,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.351902,1784218873.251902,0.6713643074035645,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.3791087,1784218873.2791088,0.698570966720581,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.3932548,1784218873.2932549,0.7127170562744141,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.4125178,1784218873.312518,0.7319800853729248,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.433822,1784218873.333822,0.753284215927124,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.4512916,1784218873.3512917,0.7707538604736328,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.4690564,1784218873.3690565,0.7885186672210693,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.4842038,1784218873.384204,0.8036661148071289,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.512894,1784218873.412894,0.8323562145233154,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.5180671,1784218873.4180672,0.8375294208526611,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.5412767,1784218873.4412768,0.86073899269104,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.553486,1784218873.4534862,0.872948408126831,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.5804076,1784218873.4804077,0.8998699188232422,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.6016994,1784218873.5016994,0.9211616516113281,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
1784218873.617263,1784218873.5172632,0.936725378036499,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,4.336808689942018e-19,0.0,0.0,4.9696166897867443e-17,-0.0004034364478340269,-0.03720208886935339,0.0015459196761912208,-0.12323864118895948,0.18803044055201898,0.09879010084925653,1.0,1.0,1.0,1
