frame,time_s,timestamp,tracking_time_ms,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
717,23.9,1784291491.932,394.20009999957983,nan,nan,nan,nan,nan,nan,11,0,nan,39,0,0,0,0,0,0,2191,0,35,0
718,23.933333333333334,1784291491.9653332,305.94249999921885,nan,nan,nan,nan,nan,nan,8,0,nan,57,0,0,0,0,0,0,2191,0,35,0
719,23.966666666666665,1784291491.9986665,260.12269999955606,nan,nan,nan,nan,nan,nan,3,0,nan,53,0,0,0,0,0,0,2191,0,35,0
720,24.0,1784291492.0319998,208.04970000062895,nan,nan,nan,nan,nan,nan,1,0,nan,45,0,0,0,0,0,0,2191,0,35,0
721,24.033333333333335,1784291492.0653331,208.57219999925292,nan,nan,nan,nan,nan,nan,2,0,nan,65,0,0,0,0,0,0,2191,0,35,0
722,24.066666666666666,1784291492.0986664,228.83700000056706,nan,nan,nan,nan,nan,nan,6,0,nan,41,0,0,0,0,0,0,2191,0,35,0
723,24.1,1784291492.1319997,287.06699999929697,nan,nan,nan,nan,nan,nan,5,0,nan,51,0,0,0,0,0,0,2191,0,35,0
724,24.133333333333333,1784291492.1653333,255.20510000023933,nan,nan,nan,nan,nan,nan,2,0,nan,51,0,0,0,0,0,0,2191,0,35,0
725,24.166666666666668,1784291492.1986666,159.9968999998964,nan,nan,nan,nan,nan,nan,4,0,nan,56,0,0,0,0,0,0,2191,0,35,0
726,24.2,1784291492.2319999,163.1457000003138,nan,nan,nan,nan,nan,nan,1,0,nan,63,0,0,0,0,0,0,2191,0,35,0
727,24.233333333333334,1784291492.2653332,216.3218000005145,nan,nan,nan,nan,nan,nan,9,0,nan,57,0,0,0,0,0,0,2191,0,35,0
728,24.266666666666666,1784291492.2986665,236.60609999933513,nan,nan,nan,nan,nan,nan,3,0,nan,53,0,0,0,0,0,0,2191,0,35,0
729,24.3,1784291492.3319998,253.29319999946165,nan,nan,nan,nan,nan,nan,8,0,nan,62,0,0,0,0,0,0,2191,0,35,0
730,24.333333333333332,1784291492.365333,273.7366999990627,nan,nan,nan,nan,nan,nan,9,0,nan,60,0,0,0,0,0,0,2191,0,35,0
731,24.366666666666667,1784291492.3986664,234.38630000055127,nan,nan,nan,nan,nan,nan,4,0,nan,60,0,0,0,0,0,0,2191,0,35,0
732,24.4,1784291492.432,323.84210000054736,nan,nan,nan,nan,nan,nan,14,0,nan,54,0,0,0,0,0,0,2191,0,35,0
733,24.433333333333334,1784291492.4653332,210.4855999987194,nan,nan,nan,nan,nan,nan,3,0,nan,75,0,0,0,0,0,0,2191,0,35,0
734,24.466666666666665,1784291492.4986665,184.4608999999764,nan,nan,nan,nan,nan,nan,3,0,nan,73,0,0,0,0,0,0,2191,0,35,0
735,24.5,1784291492.5319998,246.1609000001772,nan,nan,nan,nan,nan,nan,5,0,nan,60,0,0,0,0,0,0,2191,0,35,0
736,24.533333333333335,1784291492.5653331,297.36830000001646,nan,nan,nan,nan,nan,nan,10,0,nan,71,0,0,0,0,0,0,2191,0,35,0
737,24.566666666666666,1784291492.5986664,281.70049999971525,nan,nan,nan,nan,nan,nan,1,0,nan,69,0,0,0,0,0,0,2191,0,35,0
738,24.6,1784291492.6319997,361.28589999862015,nan,nan,nan,nan,nan,nan,2,0,nan,67,0,0,0,0,0,0,2191,0,35,0
739,24.633333333333333,1784291492.6653333,297.81460000049265,nan,nan,nan,nan,nan,nan,8,0,nan,78,0,0,0,0,0,0,2191,0,35,0
740,24.666666666666668,1784291492.6986666,382.7273000006244,nan,nan,nan,nan,nan,nan,4,0,nan,57,0,0,0,0,0,0,2191,0,35,0
741,24.7,1784291492.7319999,306.92309999903955,nan,nan,nan,nan,nan,nan,8,0,nan,57,0,0,0,0,0,0,2191,0,35,0
742,24.733333333333334,1784291492.7653332,372.29130000014266,nan,nan,nan,nan,nan,nan,10,0,nan,61,0,0,0,0,0,0,2191,0,35,0
743,24.766666666666666,1784291492.7986665,325.75309999992896,nan,nan,nan,nan,nan,nan,6,0,nan,76,0,0,0,0,0,0,2191,0,35,0
744,24.8,1784291492.8319998,218.36360000088462,nan,nan,nan,nan,nan,nan,5,0,nan,65,0,0,0,0,0,0,2191,0,35,0
745,24.833333333333332,1784291492.865333,271.02000000013504,nan,nan,nan,nan,nan,nan,5,0,nan,63,0,0,0,0,0,0,2191,0,35,0
746,24.866666666666667,1784291492.8986664,297.93790000076115,nan,nan,nan,nan,nan,nan,9,0,nan,70,0,0,0,0,0,0,2191,0,35,0
747,24.9,1784291492.932,277.70609999970475,nan,nan,nan,nan,nan,nan,13,0,nan,68,0,0,0,0,0,0,2191,0,35,0
748,24.933333333333334,1784291492.9653332,342.02449999975215,nan,nan,nan,nan,nan,nan,8,0,nan,61,0,0,0,0,0,0,2191,0,35,0
749,24.966666666666665,1784291492.9986665,351.56479999932344,nan,nan,nan,nan,nan,nan,18,0,nan,49,0,0,0,0,0,0,2191,0,35,0
750,25.0,1784291493.0319998,382.2388000007777,nan,nan,nan,nan,nan,nan,18,0,nan,54,0,0,0,0,0,0,2191,0,35,0
751,25.033333333333335,1784291493.0653331,324.9802999998792,nan,nan,nan,nan,nan,nan,12,0,nan,42,0,0,0,0,0,0,2191,0,35,0
752,25.066666666666666,1784291493.0986664,290.93920000013895,nan,nan,nan,nan,nan,nan,16,0,nan,51,0,0,0,0,0,0,2191,0,35,0
753,25.1,1784291493.1319997,385.8180999995966,nan,nan,nan,nan,nan,nan,17,0,nan,53,0,0,0,0,0,0,2191,0,35,0
754,25.133333333333333,1784291493.1653333,359.4173999990744,nan,nan,nan,nan,nan,nan,18,0,nan,72,0,0,0,0,0,0,2191,0,35,0
755,25.166666666666668,1784291493.1986666,297.9704000008496,nan,nan,nan,nan,nan,nan,16,0,nan,55,0,0,0,0,0,0,2191,0,35,0
756,25.2,1784291493.2319999,412.3810000000958,nan,nan,nan,nan,nan,nan,21,0,nan,42,0,0,0,0,0,0,2191,0,35,0
757,25.233333333333334,1784291493.2653332,382.14370000059716,nan,nan,nan,nan,nan,nan,28,0,nan,40,0,0,0,0,0,0,2191,0,35,0
758,25.266666666666666,1784291493.2986665,365.51389999840467,nan,nan,nan,nan,nan,nan,25,0,nan,59,0,0,0,0,0,0,2191,0,35,0
759,25.3,1784291493.3319998,340.2274000000034,nan,nan,nan,nan,nan,nan,12,0,nan,67,0,0,0,0,0,0,2191,0,35,0
760,25.333333333333332,1784291493.365333,440.2279999994789,nan,nan,nan,nan,nan,nan,23,0,nan,65,0,0,0,0,0,0,2191,0,35,0
761,25.366666666666667,1784291493.3986664,345.1825000011013,nan,nan,nan,nan,nan,nan,23,0,nan,70,0,0,0,0,0,0,2191,0,35,0
762,25.4,1784291493.432,342.4967999999353,nan,nan,nan,nan,nan,nan,28,0,nan,44,0,0,0,0,0,0,2191,0,35,0
763,25.433333333333334,1784291493.4653332,411.82730000036827,nan,nan,nan,nan,nan,nan,28,0,nan,40,0,0,0,0,0,0,2191,0,35,0
764,25.466666666666665,1784291493.4986665,419.48429999865766,nan,nan,nan,nan,nan,nan,29,0,nan,45,0,0,0,0,0,0,2191,0,35,0
765,25.5,1784291493.5319998,343.5386999990442,nan,nan,nan,nan,nan,nan,21,0,nan,45,0,0,0,0,0,0,2191,0,35,0
766,25.533333333333335,1784291493.5653331,299.54990000078396,nan,nan,nan,nan,nan,nan,26,0,nan,59,0,0,0,0,0,0,2191,0,35,0
767,25.566666666666666,1784291493.5986664,370.93889999960084,nan,nan,nan,nan,nan,nan,20,0,nan,44,0,0,0,0,0,0,2191,0,35,0
768,25.6,1784291493.6319997,347.4744000013743,nan,nan,nan,nan,nan,nan,35,0,0.0,60,0,0,0,0,0,0,2191,0,35,0
769,25.633333333333333,1784291493.6653333,388.6292000006506,nan,nan,nan,nan,nan,nan,33,0,0.0,45,0,0,0,0,0,0,2191,0,35,0
770,25.666666666666668,1784291493.6986666,396.1214999999356,nan,nan,nan,nan,nan,nan,36,0,0.0,54,0,0,0,0,0,0,2191,0,35,0
771,25.7,1784291493.7319999,407.2835999995732,nan,nan,nan,nan,nan,nan,34,0,0.0,50,0,0,0,0,0,0,2191,0,35,0
772,25.733333333333334,1784291493.7653332,310.3972999997495,nan,nan,nan,nan,nan,nan,32,0,0.0,44,0,0,0,0,0,0,2191,0,35,0
773,25.766666666666666,1784291493.7986665,325.67959999869345,nan,nan,nan,nan,nan,nan,33,0,0.0,43,0,0,0,0,0,0,2191,0,35,0
774,25.8,1784291493.8319998,391.17629999964265,nan,nan,nan,nan,nan,nan,30,5,0.16666666666666666,47,0,0,0,0,0,0,2191,0,35,0
775,25.833333333333332,1784291493.865333,432.9589000008127,nan,nan,nan,nan,nan,nan,31,0,0.0,42,0,0,0,0,0,0,2191,0,35,0
776,25.866666666666667,1784291493.8986664,400.91489999940677,nan,nan,nan,nan,nan,nan,33,5,0.15151515151515152,44,0,0,0,0,0,0,2191,0,35,0
777,25.9,1784291493.932,368.35770000107004,nan,nan,nan,nan,nan,nan,33,0,0.0,51,0,0,0,0,0,0,2191,0,35,0
778,25.933333333333334,1784291493.9653332,451.67510000101174,nan,nan,nan,nan,nan,nan,31,0,0.0,42,0,0,0,0,0,0,2191,0,35,0
779,25.966666666666665,1784291493.9986665,411.98919999987993,nan,nan,nan,nan,nan,nan,36,0,0.0,39,0,0,0,0,0,0,2191,0,35,0
780,26.0,1784291494.0319998,391.82740000069316,nan,nan,nan,nan,nan,nan,32,0,0.0,52,0,0,0,0,0,0,2191,0,35,0
781,26.033333333333335,1784291494.0653331,395.2804999989894,nan,nan,nan,nan,nan,nan,32,0,0.0,47,0,0,0,0,0,0,2191,0,35,0
782,26.066666666666666,1784291494.0986664,358.53839999981574,nan,nan,nan,nan,nan,nan,45,0,0.0,56,0,0,0,0,0,0,2191,0,35,0
783,26.1,1784291494.1319997,302.7403000014601,nan,nan,nan,nan,nan,nan,36,0,0.0,46,0,0,0,0,0,0,2191,0,35,0
784,26.133333333333333,1784291494.1653333,391.0178000005544,nan,nan,nan,nan,nan,nan,43,0,0.0,55,0,0,0,0,0,0,2191,0,35,0
785,26.166666666666668,1784291494.1986666,454.9548999984836,nan,nan,nan,nan,nan,nan,48,0,0.0,56,0,0,0,0,0,0,2191,0,35,0
786,26.2,1784291494.2319999,374.05629999921075,nan,nan,nan,nan,nan,nan,36,0,0.0,64,0,0,0,0,0,0,2191,0,35,0
787,26.233333333333334,1784291494.2653332,335.8269999989716,nan,nan,nan,nan,nan,nan,45,6,0.13333333333333333,60,0,0,0,0,0,0,2191,0,35,0
788,26.266666666666666,1784291494.2986665,372.8784999984782,nan,nan,nan,nan,nan,nan,40,6,0.15,67,0,0,0,0,0,0,2191,0,35,0
789,26.3,1784291494.3319998,416.44280000036815,nan,nan,nan,nan,nan,nan,53,6,0.11320754716981132,56,0,0,0,0,0,0,2191,0,35,0
790,26.333333333333332,1784291494.365333,308.14250000003085,nan,nan,nan,nan,nan,nan,53,5,0.09433962264150944,64,0,0,0,0,0,0,2191,0,35,0
791,26.366666666666667,1784291494.3986664,402.6798000013514,nan,nan,nan,nan,nan,nan,56,5,0.08928571428571429,71,0,0,0,0,0,0,2191,0,35,0
792,26.4,1784291494.432,416.23020000042743,nan,nan,nan,nan,nan,nan,51,5,0.09803921568627451,64,0,0,0,0,0,0,2191,0,35,0
793,26.433333333333334,1784291494.4653332,388.7565999993967,nan,nan,nan,nan,nan,nan,59,9,0.15254237288135594,74,0,0,0,0,0,0,2191,0,35,0
794,26.466666666666665,1784291494.4986665,365.78580000059446,nan,nan,nan,nan,nan,nan,54,9,0.16666666666666666,70,0,0,0,0,0,0,2191,0,35,0
795,26.5,1784291494.5319998,386.6056999995635,nan,nan,nan,nan,nan,nan,56,11,0.19642857142857142,72,0,0,0,0,0,0,2191,0,35,0
796,26.533333333333335,1784291494.5653331,408.11519999988377,nan,nan,nan,nan,nan,nan,58,8,0.13793103448275862,60,0,0,0,0,0,0,2191,0,35,0
797,26.566666666666666,1784291494.5986664,441.7668000005506,nan,nan,nan,nan,nan,nan,60,10,0.16666666666666666,70,0,0,0,0,0,0,2191,0,35,0
798,26.6,1784291494.6319997,404.9924999999348,nan,nan,nan,nan,nan,nan,68,8,0.11764705882352941,65,0,0,0,0,0,0,2191,0,35,0
799,26.633333333333333,1784291494.6653333,366.48480000076233,nan,nan,nan,nan,nan,nan,57,10,0.17543859649122806,47,0,0,0,0,0,0,2191,0,35,0
800,26.666666666666668,1784291494.6986666,354.0014999998675,nan,nan,nan,nan,nan,nan,60,6,0.1,50,0,0,0,0,0,0,2191,0,35,0
801,26.7,1784291494.7319999,350.57530000085535,nan,nan,nan,nan,nan,nan,66,12,0.18181818181818182,67,0,0,0,0,0,0,2191,0,35,0
802,26.733333333333334,1784291494.7653332,361.0207999990962,nan,nan,nan,nan,nan,nan,70,10,0.14285714285714285,61,0,0,0,0,0,0,2191,0,35,0
803,26.766666666666666,1784291494.7986665,337.4210999991192,nan,nan,nan,nan,nan,nan,75,7,0.09333333333333334,59,0,0,0,0,0,0,2191,0,35,0
804,26.8,1784291494.8319998,400.1600999999937,nan,nan,nan,nan,nan,nan,71,13,0.18309859154929578,56,0,0,0,0,0,0,2191,0,35,0
805,26.833333333333332,1784291494.865333,401.34589999979653,nan,nan,nan,nan,nan,nan,75,19,0.25333333333333335,63,0,0,0,0,0,0,2191,0,35,0
806,26.866666666666667,1784291494.8986664,342.20680000180437,nan,nan,nan,nan,nan,nan,78,11,0.14102564102564102,66,0,0,0,0,0,0,2191,0,35,0
807,26.9,1784291494.932,410.40369999973336,nan,nan,nan,nan,nan,nan,80,12,0.15,60,0,0,0,0,0,0,2191,0,35,0
808,26.933333333333334,1784291494.9653332,369.88190000010945,nan,nan,nan,nan,nan,nan,78,13,0.16666666666666666,65,0,0,0,0,0,0,2191,0,35,0
809,26.966666666666665,1784291494.9986665,364.38380000072357,-3.987649831357494,-0.5175960158973112,0.7901817740781638,-0.39292736767601905,0.16712424289229869,-1.3151291028627679,80,26,0.325,68,7,61,0,0,0,0,2252,1,36,1
810,27.0,1784291495.0319998,376.9694000002346,nan,nan,nan,nan,nan,nan,83,19,0.2289156626506024,64,0,0,0,0,0,0,2252,0,36,0
811,27.033333333333335,1784291495.0653331,371.58439999984694,-4.2322097069509255,-2.921750649065416,2.5405357606706502,-0.8133175902777436,1.4270075893446048,-1.631424896108762,90,34,0.37777777777777777,62,7,55,0,0,0,0,2307,1,37,1
812,27.066666666666666,1784291495.0986664,320.3954000000522,nan,nan,nan,nan,nan,nan,97,12,0.12371134020618557,65,0,0,0,0,0,0,2307,0,37,0
813,27.1,1784291495.1319997,341.5242000010039,nan,nan,nan,nan,nan,nan,89,11,0.12359550561797752,61,0,0,0,0,0,0,2307,0,37,0
814,27.133333333333333,1784291495.1653333,297.9697999999189,nan,nan,nan,nan,nan,nan,90,15,0.16666666666666666,57,0,0,0,0,0,0,2307,0,37,0
815,27.166666666666668,1784291495.1986666,288.1395000003977,nan,nan,nan,nan,nan,nan,91,13,0.14285714285714285,68,0,0,0,0,0,0,2307,0,37,0
816,27.2,1784291495.2319999,384.7349999996368,nan,nan,nan,nan,nan,nan,85,13,0.15294117647058825,68,0,0,0,0,0,0,2307,0,37,0
817,27.233333333333334,1784291495.2653332,319.81939999968745,nan,nan,nan,nan,nan,nan,82,11,0.13414634146341464,65,0,0,0,0,0,0,2307,0,37,0
818,27.266666666666666,1784291495.2986665,463.6153000010381,nan,nan,nan,nan,nan,nan,86,13,0.1511627906976744,56,0,0,0,0,0,0,2307,0,37,0
819,27.3,1784291495.3319998,373.4330000006594,nan,nan,nan,nan,nan,nan,96,12,0.125,59,0,0,0,0,0,0,2307,0,37,0
820,27.333333333333332,1784291495.365333,291.10510000100476,-3.307443372211921,-2.3034134859111077,2.091270159881617,-0.6419702980118592,1.1746844928080942,-1.3514590723411264,79,32,0.4050632911392405,58,7,51,0,0,0,0,2358,1,38,1
821,27.366666666666667,1784291495.3986664,435.14259999938076,nan,nan,nan,nan,nan,nan,86,15,0.1744186046511628,57,0,0,0,0,0,0,2358,0,38,0
822,27.4,1784291495.432,447.39359999948647,-1.8317675905518627,-6.19171155685892,6.2529069558186166,0.07030408328655342,3.4587727706099836,-1.217955115793304,97,24,0.24742268041237114,68,5,63,0,0,0,0,2421,1,39,1
823,27.433333333333334,1784291495.4653332,480.609899999763,nan,nan,nan,nan,nan,nan,88,18,0.20454545454545456,67,0,0,0,0,0,0,2421,0,39,0
824,27.466666666666665,1784291495.4986665,466.7114000003494,nan,nan,nan,nan,nan,nan,84,17,0.20238095238095238,64,0,0,0,0,0,0,2421,0,39,0
825,27.5,1784291495.5319998,565.6663000008848,0.66231286590709,-4.032322947983914,5.0824508024112305,1.0580169866926172,2.4608834047992754,-0.6321811861489921,92,22,0.2391304347826087,59,5,54,0,0,0,0,2475,1,40,1
826,27.533333333333335,1784291495.5653331,362.1229999989737,nan,nan,nan,nan,nan,nan,87,16,0.1839080459770115,60,0,0,0,0,0,0,2475,0,40,0
827,27.566666666666666,1784291495.5986664,410.978800000521,nan,nan,nan,nan,nan,nan,79,16,0.20253164556962025,66,0,0,0,0,0,0,2475,0,40,0
828,27.6,1784291495.6319997,425.50870000013674,-3.4795270604081523,-1.6318169806212381,1.8112972768820015,-0.869035624226622,0.9308039310951318,-1.0613777164336575,84,28,0.3333333333333333,62,11,51,0,0,0,0,2526,1,41,1
829,27.633333333333333,1784291495.6653333,380.02099999903294,-1.271468285638825,-4.175853405698447,4.986681409691158,0.4271972469605277,2.459421099109112,-1.1755001187048935,79,26,0.3291139240506329,59,7,52,0,0,0,0,2578,1,42,1
830,27.666666666666668,1784291495.6986666,342.71280000029947,nan,nan,nan,nan,nan,nan,92,14,0.15217391304347827,65,0,0,0,0,0,0,2578,0,42,0
831,27.7,1784291495.7319999,368.93589999999676,nan,nan,nan,nan,nan,nan,84,16,0.19047619047619047,48,0,0,0,0,0,0,2578,0,42,0
832,27.733333333333334,1784291495.7653332,349.1333999991184,nan,nan,nan,nan,nan,nan,81,15,0.18518518518518517,50,0,0,0,0,0,0,2578,0,42,0
833,27.766666666666666,1784291495.7986665,366.6833000006591,nan,nan,nan,nan,nan,nan,88,19,0.2159090909090909,71,0,0,0,0,0,0,2578,0,42,0
834,27.8,1784291495.8319998,406.69789999992645,nan,nan,nan,nan,nan,nan,97,12,0.12371134020618557,63,0,0,0,0,0,0,2578,0,42,0
835,27.833333333333332,1784291495.865333,359.5242999999755,nan,nan,nan,nan,nan,nan,83,14,0.1686746987951807,53,0,0,0,0,0,0,2578,0,42,0
836,27.866666666666667,1784291495.8986664,312.3876999998174,nan,nan,nan,nan,nan,nan,90,14,0.15555555555555556,71,0,0,0,0,0,0,2578,0,42,0
837,27.9,1784291495.932,279.5936000002257,nan,nan,nan,nan,nan,nan,93,15,0.16129032258064516,54,0,0,0,0,0,0,2578,0,42,0
838,27.933333333333334,1784291495.9653332,323.53360000161047,nan,nan,nan,nan,nan,nan,82,13,0.15853658536585366,66,0,0,0,0,0,0,2578,0,42,0
839,27.966666666666665,1784291495.9986665,417.6291999992827,nan,nan,nan,nan,nan,nan,85,12,0.1411764705882353,57,0,0,0,0,0,0,2578,0,42,0
840,28.0,1784291496.0319998,382.38749999982247,-1.7077853904503755,-1.8613010780852193,3.1160405318844653,0.11151645071726299,1.2421706872687126,-1.035481688884864,86,32,0.37209302325581395,54,14,40,0,0,0,0,2618,1,43,1
841,28.033333333333335,1784291496.0653331,430.96069999955944,-1.3543254212280473,-6.0839665403324545,6.077447429073331,0.06306763572617576,3.6063892541883535,-0.8258586267947404,86,21,0.2441860465116279,53,5,48,0,0,0,0,2666,1,44,1
842,28.066666666666666,1784291496.0986664,359.94120000032126,-0.541387868743719,-4.812918998724967,7.2624228339252,0.600296679085323,3.4241449662325154,-0.607929420753803,80,23,0.2875,63,7,56,0,0,0,0,2722,1,45,1
843,28.1,1784291496.1319997,349.6095999998943,nan,nan,nan,nan,nan,nan,93,18,0.1935483870967742,52,0,0,0,0,0,0,2722,0,45,0
844,28.133333333333333,1784291496.1653333,431.2327000006917,-0.6277945444047006,-3.636154036638615,4.046311830537249,0.2918562262720334,2.1259121790652293,-0.6020466072976189,82,21,0.25609756097560976,61,4,57,0,0,0,0,2779,1,46,1
845,28.166666666666668,1784291496.1986666,393.4401999995316,-3.083120240280614,-2.7064398608130915,3.5630141586212147,-0.13406704450468537,1.5495847408171135,-1.53871985342036,79,26,0.3291139240506329,63,6,57,0,0,0,0,2836,1,47,1
846,28.2,1784291496.2319999,418.3599000007234,-2.731484603354616,-1.5640899498922778,2.554829091219375,-0.702728980289052,1.221497783010952,-0.4619180240750833,88,21,0.23863636363636365,58,10,48,0,0,0,0,2884,1,48,1
847,28.233333333333334,1784291496.2653332,421.271400000478,nan,nan,nan,nan,nan,nan,80,16,0.2,67,0,0,0,0,0,0,2884,0,48,0
848,28.266666666666666,1784291496.2986665,372.3768999989261,nan,nan,nan,nan,nan,nan,78,17,0.21794871794871795,58,0,0,0,0,0,0,2884,0,48,0
849,28.3,1784291496.3319998,342.8268999996362,nan,nan,nan,nan,nan,nan,75,9,0.12,77,0,0,0,0,0,0,2884,0,48,0
850,28.333333333333332,1784291496.365333,322.3570000009204,-4.795494106846597,-0.18296616634921747,-2.12330286867828,-0.4814828938038224,-0.6753371171912831,-0.7202238351464975,70,24,0.34285714285714286,72,9,63,0,0,0,0,2947,1,49,1
851,28.366666666666667,1784291496.3986664,396.4966000003187,nan,nan,nan,nan,nan,nan,83,13,0.1566265060240964,66,0,0,0,0,0,0,2947,0,49,0
852,28.4,1784291496.432,331.4150999995036,-6.356684932064034,-0.6908976806198979,0.3643501517809824,-0.17019213618223572,0.15760415384343698,-0.7375733339744823,66,25,0.3787878787878788,50,4,46,0,0,0,0,2993,1,50,1
853,28.433333333333334,1784291496.4653332,361.0246999996889,nan,nan,nan,nan,nan,nan,64,13,0.203125,78,0,0,0,0,0,0,2993,0,50,0
854,28.466666666666665,1784291496.4986665,350.77240000100574,nan,nan,nan,nan,nan,nan,69,14,0.2028985507246377,70,0,0,0,0,0,0,2993,0,50,0
855,28.5,1784291496.5319998,355.87889999987965,nan,nan,nan,nan,nan,nan,71,9,0.1267605633802817,75,0,0,0,0,0,0,2993,0,50,0
856,28.533333333333335,1784291496.5653331,403.52939999866067,nan,nan,nan,nan,nan,nan,64,8,0.125,64,0,0,0,0,0,0,2993,0,50,0
857,28.566666666666666,1784291496.5986664,359.5561000001908,nan,nan,nan,nan,nan,nan,52,9,0.17307692307692307,73,0,0,0,0,0,0,2993,0,50,0
858,28.6,1784291496.6319997,352.6070999996591,nan,nan,nan,nan,nan,nan,65,11,0.16923076923076924,58,0,0,0,0,0,0,2993,0,50,0
859,28.633333333333333,1784291496.6653333,338.9915999996447,nan,nan,nan,nan,nan,nan,53,6,0.11320754716981132,69,0,0,0,0,0,0,2993,0,50,0
860,28.666666666666668,1784291496.6986666,413.12660000039614,nan,nan,nan,nan,nan,nan,49,6,0.12244897959183673,72,0,0,0,0,0,0,2993,0,50,0
861,28.7,1784291496.7319999,291.9012999991537,nan,nan,nan,nan,nan,nan,56,7,0.125,73,0,0,0,0,0,0,2993,0,50,0
862,28.733333333333334,1784291496.7653332,413.3791999993264,nan,nan,nan,nan,nan,nan,56,7,0.125,64,0,0,0,0,0,0,2993,0,50,0
863,28.766666666666666,1784291496.7986665,400.7995000010851,nan,nan,nan,nan,nan,nan,42,6,0.14285714285714285,61,0,0,0,0,0,0,2993,0,50,0
864,28.8,1784291496.8319998,365.82559999988007,nan,nan,nan,nan,nan,nan,47,5,0.10638297872340426,66,0,0,0,0,0,0,2993,0,50,0
865,28.833333333333332,1784291496.865333,373.0920999987575,nan,nan,nan,nan,nan,nan,48,6,0.125,72,0,0,0,0,0,0,2993,0,50,0
866,28.866666666666667,1784291496.8986664,381.1169999989943,nan,nan,nan,nan,nan,nan,51,0,0.0,67,0,0,0,0,0,0,2993,0,50,0
867,28.9,1784291496.932,390.27939999868977,nan,nan,nan,nan,nan,nan,52,0,0.0,60,0,0,0,0,0,0,2993,0,50,0
868,28.933333333333334,1784291496.9653332,390.86910000150965,nan,nan,nan,nan,nan,nan,56,5,0.08928571428571429,70,0,0,0,0,0,0,2993,0,50,0
869,28.966666666666665,1784291496.9986665,417.2431000006327,nan,nan,nan,nan,nan,nan,44,0,0.0,75,0,0,0,0,0,0,2993,0,50,0
870,29.0,1784291497.0319998,368.1129999986297,nan,nan,nan,nan,nan,nan,51,5,0.09803921568627451,58,0,0,0,0,0,0,2993,0,50,0
871,29.033333333333335,1784291497.0653331,429.2267999990145,nan,nan,nan,nan,nan,nan,45,6,0.13333333333333333,69,0,0,0,0,0,0,2993,0,50,0
872,29.066666666666666,1784291497.0986664,332.18010000018694,nan,nan,nan,nan,nan,nan,44,0,0.0,76,0,0,0,0,0,0,2993,0,50,0
873,29.1,1784291497.1319997,349.52049999992596,nan,nan,nan,nan,nan,nan,46,0,0.0,61,0,0,0,0,0,0,2993,0,50,0
874,29.133333333333333,1784291497.1653333,387.9034999990836,nan,nan,nan,nan,nan,nan,45,0,0.0,55,0,0,0,0,0,0,2993,0,50,0
875,29.166666666666668,1784291497.1986666,378.30959999882907,nan,nan,nan,nan,nan,nan,39,5,0.1282051282051282,66,0,0,0,0,0,0,2993,0,50,0
876,29.2,1784291497.2319999,379.55390000024636,nan,nan,nan,nan,nan,nan,39,5,0.1282051282051282,50,0,0,0,0,0,0,2993,0,50,0
877,29.233333333333334,1784291497.2653332,353.5100000008242,nan,nan,nan,nan,nan,nan,29,0,nan,71,0,0,0,0,0,0,2993,0,50,0
878,29.266666666666666,1784291497.2986665,450.71550000102434,nan,nan,nan,nan,nan,nan,34,0,0.0,62,0,0,0,0,0,0,2993,0,50,0
879,29.3,1784291497.3319998,422.07220000091183,nan,nan,nan,nan,nan,nan,30,0,0.0,62,0,0,0,0,0,0,2993,0,50,0
880,29.333333333333332,1784291497.365333,393.2310999989568,nan,nan,nan,nan,nan,nan,29,0,nan,63,0,0,0,0,0,0,2993,0,50,0
881,29.366666666666667,1784291497.3986664,372.8212000005442,nan,nan,nan,nan,nan,nan,29,0,nan,60,0,0,0,0,0,0,2993,0,50,0
882,29.4,1784291497.432,405.49880000071425,nan,nan,nan,nan,nan,nan,30,0,0.0,53,0,0,0,0,0,0,2993,0,50,0
883,29.433333333333334,1784291497.4653332,357.4399999997695,nan,nan,nan,nan,nan,nan,39,5,0.1282051282051282,63,0,0,0,0,0,0,2993,0,50,0
884,29.466666666666665,1784291497.4986665,322.582799999509,nan,nan,nan,nan,nan,nan,30,0,0.0,39,0,0,0,0,0,0,2993,0,50,0
885,29.5,1784291497.5319998,328.0780000004597,nan,nan,nan,nan,nan,nan,25,0,nan,65,0,0,0,0,0,0,2993,0,50,0
886,29.533333333333335,1784291497.5653331,459.86330000050657,nan,nan,nan,nan,nan,nan,36,0,0.0,56,0,0,0,0,0,0,2993,0,50,0
887,29.566666666666666,1784291497.5986664,397.0890000000509,nan,nan,nan,nan,nan,nan,27,0,nan,47,0,0,0,0,0,0,2993,0,50,0
888,29.6,1784291497.6319997,369.6765000004234,nan,nan,nan,nan,nan,nan,19,0,nan,73,0,0,0,0,0,0,2993,0,50,0
889,29.633333333333333,1784291497.6653333,372.88509999962116,nan,nan,nan,nan,nan,nan,24,0,nan,59,0,0,0,0,0,0,2993,0,50,0
890,29.666666666666668,1784291497.6986666,371.26419999913196,nan,nan,nan,nan,nan,nan,24,0,nan,63,0,0,0,0,0,0,2993,0,50,0
