timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784211393.5731118,01/01/2000,02:44:14.36,-878.91,-87.40,-476.56,1.52,-0.89,-0.30,70.65,52.50,-17.70,28.32,1008.09,-21.23,13.05,306.25,-822.50,-262.50,1,52.792
1784211393.615555,01/01/2000,02:44:14.40,-877.44,-82.52,-464.84,0.05,0.48,0.20,71.70,52.20,-17.25,28.32,1007.96,-21.23,13.18,288.75,-831.25,-271.25,1,52.897
1784211393.637157,01/01/2000,02:44:14.42,-879.88,-91.31,-469.24,1.28,-0.10,-0.83,70.65,52.80,-15.90,28.51,1007.96,-20.98,13.30,297.50,-875.0,-332.50,1,52.882
1784211393.647584,01/01/2000,02:44:14.44,-878.42,-92.77,-481.93,-0.74,-0.42,-0.23,69.15,51.60,-15.45,28.17,1007.96,-20.86,13.42,140.0,-892.50,-271.25,1,52.868
1784211393.6895785,01/01/2000,02:44:14.47,-882.81,-81.54,-470.70,0.02,-0.31,-0.50,72.30,52.05,-16.95,28.32,1007.84,-20.74,13.42,297.50,-787.50,-271.25,1,52.840
1784211393.710179,01/01/2000,02:44:14.49,-885.74,-91.31,-475.10,-2.07,-0.37,-2.26,70.95,51.45,-17.25,28.08,1007.96,-20.86,13.42,236.25,-761.25,-332.50,1,52.826
1784211393.7296753,01/01/2000,02:44:14.51,-878.91,-78.61,-481.45,1.78,0.19,-0.26,71.70,52.65,-16.50,28.22,1007.96,-20.98,13.42,288.75,-700.0,-367.50,1,52.941
1784211393.7471771,01/01/2000,02:44:14.53,-862.30,-87.40,-476.07,2.49,-2.06,0.09,70.50,53.10,-16.50,28.22,1008.09,-20.98,13.42,236.25,-752.50,-280.0,1,52.927
1784211393.7732394,01/01/2000,02:44:14.55,-885.74,-76.66,-477.54,0.83,1.86,-0.16,71.25,51.45,-17.55,28.37,1008.09,-20.98,13.66,402.50,-778.75,-315.0,1,52.785
1784211393.7941303,01/01/2000,02:44:14.57,-875.98,-87.89,-487.30,0.27,2.98,-0.22,70.50,50.55,-15.75,28.22,1008.21,-20.98,13.66,262.50,-892.50,-253.75,1,52.771
1784211393.809772,01/01/2000,02:44:14.59,-894.53,-84.96,-470.70,0.56,-1.52,0.59,71.40,51.60,-15.90,28.32,1007.96,-20.98,13.54,183.75,-875.0,-297.50,1,52.758
1784211393.825431,01/01/2000,02:44:14.61,-879.39,-82.03,-467.77,-1.59,0.61,2.34,69.75,50.25,-16.05,28.17,1008.09,-20.98,13.42,306.25,-822.50,-271.25,1,52.871
