timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784216340.813428164,01/01/2000,04:06:41.99,-1041.50,-46.88,-27.83,-0.73,-3.05,1.60,61.80,29.25,54.15,32.82,13.91,985.76,-41.11,148.75,-1312.50,-262.50,1,53.376
1784216340.833618164,01/01/2000,04:06:42.01,-1020.02,-20.02,-71.29,-0.89,-0.89,0.30,61.65,28.95,54.0,32.73,16.35,986.00,-40.75,0.0,-560.0,-61.25,1,53.376
1784216340.850222826,01/01/2000,04:06:42.03,-998.05,-42.48,54.20,-4.24,0.53,-0.82,62.25,27.15,56.55,32.82,18.54,986.25,-40.38,236.25,778.75,-105.0,1,53.376
1784216340.868378639,01/01/2000,04:06:42.05,-998.05,-21.00,-0.98,-0.30,-0.38,0.83,61.20,30.60,54.75,32.77,18.54,986.25,-40.50,61.25,2082.50,-166.25,1,53.376
1784216340.884637117,01/01/2000,04:06:42.07,-1038.57,7.81,-16.11,0.0,-0.93,0.53,62.40,28.20,52.95,32.77,16.23,985.15,-40.75,96.25,2843.75,-271.25,1,53.376
1784216340.923113346,01/01/2000,04:06:42.10,-1008.79,-8.79,43.46,0.81,-0.70,1.90,61.80,29.25,54.15,33.11,10.86,985.76,-41.24,288.75,1155.0,-647.50,1,53.376
1784216340.939970732,01/01/2000,04:06:42.12,-997.56,-3.91,6.35,3.04,0.95,3.07,61.05,28.80,53.10,32.44,10.74,986.00,-40.75,280.0,-971.25,-210.0,1,53.376
1784216340.960377216,01/01/2000,04:06:42.14,-1028.32,-27.83,-13.18,1.58,-1.08,0.09,62.55,29.55,52.35,32.92,11.71,986.13,-39.89,148.75,-2441.25,8.75,1,53.377
1784216340.980228662,01/01/2000,04:06:42.16,-1003.42,-50.29,71.78,0.59,-2.98,-0.89,61.65,30.15,52.95,32.77,13.30,986.25,-39.65,-140.0,-2712.50,52.50,1,53.377
1784216340.996331930,01/01/2000,04:06:42.18,-1034.18,0.49,32.23,0.58,0.11,-0.92,61.35,29.55,53.10,32.73,14.03,987.22,-40.50,-166.25,-1732.50,-78.75,1,53.376
1784216341.012979507,01/01/2000,04:06:42.19,-1010.74,-18.55,28.32,-1.18,0.61,0.17,61.80,28.80,53.85,32.92,13.79,987.22,-41.60,271.25,-192.50,-175.0,1,53.376
1784216341.029092789,01/01/2000,04:06:42.21,-995.61,-6.35,-11.23,0.57,-1.92,3.25,62.55,29.25,53.40,32.73,12.81,985.76,-41.72,288.75,901.25,-411.25,1,53.376
1784216341.051319122,01/01/2000,04:06:42.23,-1018.55,-16.60,-3.42,-2.50,-0.63,-1.41,60.0,27.0,54.75,32.63,12.20,983.93,-40.99,70.0,778.75,-472.50,1,53.376
