timestamp,data
1784216466.9135766,"01/01/2000,04:08:47.99,-1015.63,-32.23,33.20,0.29,1.20,-1.11,61.35,32.85,52.35,32.73,14.15,987.47,-41.24,-140.0,-700.0,-105.0,1,53.395,"
1784216466.9344943,"01/01/2000,04:08:48.01,-998.54,-21.00,2.44,0.66,-1.44,-1.56,60.45,30.60,53.70,32.73,14.40,985.52,-40.99,315.0,-516.25,-192.50,1,53.395,"
1784216466.952026,"01/01/2000,04:08:48.03,-1024.90,-17.09,32.71,0.60,-0.62,-2.50,62.25,31.95,53.85,32.92,14.15,983.93,-40.14,341.25,-525.0,-227.50,1,53.395,"
1784216466.9699252,"01/01/2000,04:08:48.05,-1008.79,-12.21,-77.15,3.73,0.52,1.08,63.60,31.05,53.70,32.73,14.15,984.05,-39.28,-26.25,-717.50,-288.75,1,53.395,"
1784216466.9864364,"01/01/2000,04:08:48.06,-993.65,4.88,5.86,-0.59,0.04,-0.08,63.0,31.95,53.10,32.73,14.03,985.03,-39.28,-122.50,-638.75,-288.75,1,53.395,"
1784216467.0062633,"01/01/2000,04:08:48.08,-1043.95,-54.20,46.39,-0.40,-1.40,-1.40,60.45,28.65,54.75,32.63,14.27,987.59,-40.63,-262.50,-507.50,-227.50,1,53.395,"
1784216467.0258625,"01/01/2000,04:08:48.10,-1030.27,-21.00,24.90,-0.49,1.85,-0.29,62.25,31.20,53.10,32.58,14.27,988.08,-41.72,166.25,-621.25,-227.50,1,53.395,"
1784216467.0424044,"01/01/2000,04:08:48.12,-1021.48,-26.86,9.28,1.0,-1.05,1.57,61.05,30.75,52.35,32.73,14.64,987.47,-42.21,288.75,-446.25,-201.25,1,53.395,"
1784216467.0600417,"01/01/2000,04:08:48.14,-1005.37,-5.86,-34.18,1.14,-0.08,0.66,61.35,30.75,53.10,32.73,14.40,987.59,-41.85,96.25,-516.25,-131.25,1,53.395,"
1784216467.0814428,"01/01/2000,04:08:48.16,-1025.39,-32.23,-8.79,-0.43,2.34,-1.47,61.80,31.20,51.90,32.77,13.91,986.00,-41.36,332.50,-892.50,-61.25,1,53.395,"
1784216467.0991936,"01/01/2000,04:08:48.17,-993.65,-24.90,-23.44,0.43,0.88,-1.21,61.05,31.20,53.10,32.53,14.03,983.69,-40.02,402.50,-533.75,-218.75,1,53.395,"
1784216467.121717,"01/01/2000,04:08:48.19,-1032.23,-13.18,10.25,0.28,-0.75,-1.34,61.80,30.45,52.35,32.97,13.91,984.54,-39.04,-96.25,-770.0,-166.25,1,53.395,"
1784216467.1361516,"01/01/2000,04:08:48.21,-1003.91,-18.07,63.48,0.39,1.31,-0.59,61.80,31.95,54.60,32.39,14.15,986.25,-39.65,-271.25,-665.0,-253.75,1,53.395,"
1784216467.1543157,"01/01/2000,04:08:48.23,-1023.44,-13.18,1.46,-0.24,-0.68,2.72,61.35,32.40,52.65,32.73,14.40,986.25,-40.38,-8.75,-551.25,-166.25,1,53.395,"
1784216467.1890032,"01/01/2000,04:08:48.26,-1006.35,-60.06,114.75,-1.78,-1.69,0.01,61.35,31.65,51.60,32.63,14.15,986.61,-41.72,420.0,-822.50,-122.50,1,53.395,"
1784216467.2095516,"01/01/2000,04:08:48.29,-996.09,-35.16,11.72,-0.35,1.53,0.66,61.95,31.05,52.50,32.58,14.15,987.59,-41.72,113.75,-638.75,-201.25,1,53.395,"
1784216467.2266014,"01/01/2000,04:08:48.30,-1005.37,-38.09,58.59,-0.06,-1.49,1.07,60.45,31.35,53.25,32.73,14.27,986.86,-41.36,280.0,-630.0,-175.0,1,53.395,"
