timestamp,data
1784217606.4123826,"01/01/2000,04:27:47.53,-1031.25,-41.50,83.01,-0.29,-1.92,0.15,63.30,31.65,52.35,33.25,18.18,987.22,-36.60,-516.25,-787.50,-262.50,1,53.340,"
1784217606.433159,"01/01/2000,04:27:47.55,-1005.86,-17.58,53.22,-0.22,1.53,-1.50,63.0,32.40,52.35,33.49,18.06,986.25,-37.58,560.0,-577.50,-236.25,1,53.340,"
1784217606.4504476,"01/01/2000,04:27:47.57,-1039.55,-9.77,-72.75,0.30,-0.21,2.0,63.60,32.25,52.95,33.25,17.93,986.61,-37.82,455.0,-752.50,-245.0,1,53.340,"
1784217606.4670386,"01/01/2000,04:27:47.59,-1011.72,22.95,-47.85,-0.60,1.20,1.66,63.60,32.25,52.95,33.35,17.93,987.10,-37.33,-43.75,-665.0,-140.0,1,53.340,"
1784217606.4887493,"01/01/2000,04:27:47.61,-1009.77,-26.37,-4.39,-0.11,-0.80,0.98,64.05,32.40,53.40,33.35,17.81,986.61,-37.09,-166.25,-752.50,-175.0,1,53.340,"
1784217606.5123596,"01/01/2000,04:27:47.63,-1046.88,1.46,-22.46,1.31,0.92,0.43,63.75,32.85,52.35,33.35,18.18,986.00,-37.82,87.50,-813.75,-140.0,1,53.340,"
1784217606.5278873,"01/01/2000,04:27:47.64,-997.56,-28.32,34.18,1.25,0.18,-2.73,63.15,31.80,52.20,33.44,18.06,986.00,-38.55,332.50,-595.0,-262.50,1,53.340,"
1784217606.5459542,"01/01/2000,04:27:47.66,-1006.35,7.81,-43.95,-0.01,1.24,-2.10,62.70,32.25,52.20,33.35,18.30,986.13,-38.55,341.25,-542.50,-210.0,1,53.340,"
1784217606.5617392,"01/01/2000,04:27:47.68,-1026.37,16.11,-89.84,1.61,1.48,-0.05,62.40,30.15,54.45,33.25,18.18,984.54,-37.33,236.25,-472.50,-332.50,1,53.340,"
1784217606.5957632,"01/01/2000,04:27:47.72,-1046.88,-27.83,-1.46,-0.47,-1.76,-1.08,64.35,32.25,51.75,33.30,18.30,986.61,-35.99,-70.0,-691.25,-166.25,1,53.340,"
1784217606.61337,"01/01/2000,04:27:47.73,-1018.55,-24.90,-7.81,3.27,-0.40,-0.40,63.15,33.75,51.0,33.64,18.06,988.57,-36.60,-78.75,-612.50,-183.75,1,53.340,"
1784217606.651338,"01/01/2000,04:27:47.77,-1011.23,-9.77,-30.76,1.31,-0.85,-0.15,63.60,32.55,53.70,33.30,18.54,986.49,-37.82,140.0,-761.25,-218.75,1,53.340,"
1784217606.6801088,"01/01/2000,04:27:47.80,-1022.46,-18.55,2.44,0.76,0.21,3.37,64.05,31.95,53.85,33.30,18.06,983.56,-37.82,805.0,-682.50,-280.0,1,53.340,"
1784217606.700528,"01/01/2000,04:27:47.82,-1025.39,4.39,-32.71,1.87,2.31,-1.22,63.30,28.80,54.0,33.16,18.06,985.76,-37.21,385.0,-516.25,-192.50,1,53.340,"
1784217606.7216473,"01/01/2000,04:27:47.84,-1029.79,-34.67,37.60,-1.98,-1.79,-1.29,61.65,31.35,54.45,33.25,18.18,987.83,-36.11,78.75,-752.50,-236.25,1,53.340,"
1784217606.7365289,"01/01/2000,04:27:47.86,-1011.72,-39.55,26.37,-2.07,0.64,0.31,63.0,31.65,51.90,33.35,19.03,988.57,-35.14,-420.0,-936.25,-105.0,1,53.340,"
1784217606.7557013,"01/01/2000,04:27:47.88,-991.70,-14.65,-14.16,2.19,0.15,0.78,63.0,31.65,52.35,33.35,19.15,986.86,-35.50,-201.25,-367.50,-140.0,1,53.340,"
1784217606.7942708,"01/01/2000,04:27:47.92,-1008.79,-38.57,76.66,-0.80,0.18,-0.20,62.25,31.65,52.65,33.16,17.93,985.88,-38.06,-35.0,-490.0,-201.25,1,53.340,"
1784217606.8289096,"01/01/2000,04:27:47.95,-969.24,-7.81,21.48,-0.21,0.79,0.56,64.05,33.15,52.65,33.49,18.06,984.66,-39.53,691.25,-822.50,-288.75,1,53.340,"
1784217606.8503008,"01/01/2000,04:27:47.97,-1014.16,-24.41,13.18,-0.34,-0.49,2.23,64.35,32.25,53.25,33.35,18.79,983.69,-37.82,577.50,-612.50,-201.25,1,53.340,"
1784217606.867197,"01/01/2000,04:27:47.99,-1025.39,-25.39,12.70,-2.28,-1.69,2.08,60.45,30.15,54.75,33.64,18.79,984.17,-36.36,148.75,-638.75,-218.75,1,53.340,"
1784217606.8847122,"01/01/2000,04:27:48.01,-1020.51,2.44,-43.46,1.21,0.67,-0.52,61.95,32.25,54.0,33.44,18.06,986.74,-35.01,-463.75,-831.25,-236.25,1,53.340,"
1784217606.9083087,"01/01/2000,04:27:48.02,-1009.77,9.77,27.34,0.43,1.87,0.02,63.75,31.95,52.35,33.11,18.06,988.69,-35.99,-735.0,-778.75,-210.0,1,53.340,"
1784217606.922931,"01/01/2000,04:27:48.04,-1017.58,-3.42,-9.77,1.27,0.57,-1.18,62.70,31.35,54.0,33.35,17.81,987.59,-38.31,927.50,-778.75,-262.50,1,53.340,"
1784217606.9357686,"01/01/2000,04:27:48.06,-985.84,-27.83,1.46,1.61,-1.0,1.11,63.90,32.55,53.70,33.44,18.06,987.22,-38.67,1216.25,-1032.50,-78.75,1,53.340,"
1784217606.96205,"01/01/2000,04:27:48.08,-999.51,-50.29,57.62,-0.05,1.89,0.18,62.70,31.80,52.50,33.25,18.67,987.47,-37.09,376.25,-910.0,-140.0,1,53.340,"
1784217606.9775841,"01/01/2000,04:27:48.10,-992.19,-37.11,115.23,0.56,3.32,2.54,63.75,31.95,53.10,33.11,18.54,987.22,-35.38,-848.75,-481.25,-201.25,1,53.340,"
1784217606.995504,"01/01/2000,04:27:48.12,-1019.53,3.91,-8.79,0.31,0.73,1.08,63.60,30.60,54.45,33.25,17.57,986.61,-36.60,-367.50,-910.0,-192.50,1,53.340,"
1784217607.0301707,"01/01/2000,04:27:48.15,-1016.60,-18.07,38.57,-1.89,0.54,-1.76,64.35,33.75,52.50,33.25,18.30,986.13,-39.89,1076.25,-822.50,-262.50,1,53.340,"
1784217607.0523787,"01/01/2000,04:27:48.17,-983.40,-14.65,-30.76,1.92,0.47,1.39,61.80,33.15,53.10,33.44,19.28,987.10,-38.06,236.25,-376.25,-358.75,1,53.340,"
1784217607.067952,"01/01/2000,04:27:48.19,-1015.14,-34.18,29.30,0.52,-2.02,1.92,63.30,32.85,51.90,33.11,19.28,986.37,-36.23,-656.25,-463.75,-166.25,1,53.340,"
1784217607.086635,"01/01/2000,04:27:48.21,-1023.93,-31.25,0.0,-0.82,1.68,-0.49,64.65,31.80,52.20,33.30,18.79,984.78,-36.36,-96.25,-481.25,-166.25,1,53.340,"
1784217607.1120718,"01/01/2000,04:27:48.22,-1006.84,-42.97,17.09,-0.02,-0.61,-0.76,63.90,32.55,53.25,33.44,18.06,985.39,-36.84,481.25,-455.0,-236.25,1,53.340,"
1784217607.127465,"01/01/2000,04:27:48.25,-1021.00,5.86,40.04,0.50,-1.09,2.65,63.15,32.25,52.20,33.30,18.30,987.71,-36.60,70.0,-630.0,-280.0,1,53.340,"
1784217607.140687,"01/01/2000,04:27:48.26,-1004.39,-14.65,-18.07,0.29,1.34,-1.04,62.55,31.65,54.60,33.25,18.79,986.86,-36.11,-402.50,-726.25,-245.0,1,53.340,"
1784217607.1583614,"01/01/2000,04:27:48.28,-1000.98,-34.67,27.83,1.79,0.31,0.73,63.0,31.95,53.40,33.49,19.03,984.78,-36.84,-192.50,-630.0,-113.75,1,53.340,"
1784217607.1849334,"01/01/2000,04:27:48.31,-1025.88,-21.48,9.77,-1.0,-2.75,-0.52,62.25,32.85,53.40,33.35,18.42,985.03,-38.43,673.75,-341.25,-227.50,1,53.340,"
1784217607.2045264,"01/01/2000,04:27:48.33,-1035.16,-7.32,-41.50,0.53,-1.90,-0.34,63.90,32.55,52.95,33.35,17.81,987.71,-38.55,787.50,-603.75,-262.50,1,53.340,"
1784217607.2232041,"01/01/2000,04:27:48.34,-1033.20,-9.28,-35.64,-1.58,1.66,1.85,64.35,32.55,52.95,33.59,18.18,989.30,-37.09,166.25,-673.75,-350.0,1,53.340,"
1784217607.2455719,"01/01/2000,04:27:48.36,-1001.46,-19.53,64.45,-0.94,1.63,0.19,62.70,31.05,52.50,33.35,18.54,987.71,-35.62,-271.25,-901.25,-245.0,1,53.340,"
1784217607.2609537,"01/01/2000,04:27:48.38,-1000.98,-27.83,104.00,0.62,-0.29,0.56,63.15,32.55,53.25,33.25,18.91,986.13,-35.38,96.25,-770.0,-166.25,1,53.340,"
1784217607.27882,"01/01/2000,04:27:48.40,-1025.39,-26.86,30.27,-1.64,1.11,-0.42,64.65,33.45,52.95,33.44,18.67,987.22,-36.23,-358.75,-595.0,-428.75,1,53.340,"
1784217607.296034,"01/01/2000,04:27:48.42,-998.05,-13.67,58.11,-0.11,1.44,-1.44,63.60,32.25,52.95,33.49,18.30,986.49,-38.19,-271.25,-656.25,-236.25,1,53.340,"
1784217607.3132272,"01/01/2000,04:27:48.43,-999.02,-16.11,56.64,0.94,-2.53,0.12,64.95,30.75,52.35,33.49,17.93,983.32,-39.89,455.0,-647.50,-358.75,1,53.340,"
1784217607.3337314,"01/01/2000,04:27:48.46,-999.51,-13.67,20.02,1.73,0.31,-0.98,65.10,31.80,52.20,33.30,18.30,982.22,-40.26,988.75,-682.50,-227.50,1,53.340,"
