timestamp,data
1784216191.5710309,"01/01/2000,04:04:12.63,-1014.16,-58.59,108.89,0.63,0.51,0.57,60.0,28.20,55.20,32.63,13.18,985.27,-40.75,253.75,-962.50,-227.50,1,53.350,"
1784216191.5896642,"01/01/2000,04:04:12.65,-935.06,-29.79,182.62,-1.42,1.21,0.08,60.0,28.65,53.70,32.58,13.91,985.27,-39.53,-105.0,-918.75,-218.75,1,53.350,"
1784216191.6059313,"01/01/2000,04:04:12.67,-975.10,-0.49,-35.16,-0.15,-0.62,-1.92,60.90,28.65,53.25,32.77,13.79,985.03,-39.89,-113.75,-656.25,-96.25,1,53.350,"
1784216191.6184292,"01/01/2000,04:04:12.69,-1082.03,-69.34,16.60,1.18,-1.44,1.05,61.95,30.60,54.45,32.77,13.42,985.52,-40.99,157.50,-691.25,-253.75,1,53.350,"
1784216191.6619694,"01/01/2000,04:04:12.73,-963.87,16.60,42.97,-1.92,-2.32,1.03,59.70,28.95,53.25,32.73,13.18,986.98,-41.36,315.0,-831.25,-245.0,1,53.350,"
1784216191.696125,"01/01/2000,04:04:12.76,-1061.04,-53.22,91.31,1.73,1.50,0.53,63.30,30.75,52.65,32.73,14.03,986.86,-39.65,-157.50,-936.25,8.75,1,53.350,"
1784216191.719259,"01/01/2000,04:04:12.78,-949.22,-10.25,111.33,1.12,1.36,0.58,58.95,27.0,55.20,32.73,14.15,985.76,-39.89,-26.25,-691.25,-201.25,1,53.350,"
1784216191.734709,"01/01/2000,04:04:12.80,-960.45,-2.44,35.16,-1.38,-0.45,0.61,60.45,28.20,54.0,32.58,13.91,984.42,-40.50,166.25,-647.50,-218.75,1,53.351,"
1784216191.7517033,"01/01/2000,04:04:12.82,-1106.93,-93.75,-28.81,-2.13,-0.05,-1.60,61.20,29.40,53.25,32.63,13.79,985.03,-40.50,350.0,-752.50,-140.0,1,53.350,"
1784216191.7696745,"01/01/2000,04:04:12.83,-1016.60,-9.77,-14.16,0.37,1.22,2.60,60.90,30.15,52.50,32.39,13.91,985.88,-40.38,122.50,-822.50,-175.0,1,53.350,"
1784216191.7917116,"01/01/2000,04:04:12.85,-980.96,23.93,-1.95,3.40,0.13,1.03,61.35,29.25,52.35,32.77,14.27,986.74,-40.02,183.75,-787.50,-288.75,1,53.350,"
