timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784218874.750551939,01/01/2000,04:48:56.02,-1020.02,-41.99,32.71,-2.80,1.72,-1.24,64.50,32.85,50.85,33.30,16.10,985.27,-42.70,-323.75,-673.75,-271.25,1,53.334
1784218874.774262190,01/01/2000,04:48:56.04,-999.02,-8.79,40.04,0.47,-0.20,-0.47,62.70,31.80,51.75,33.16,15.49,984.66,-43.68,-516.25,-157.50,-280.0,1,53.334
1784218874.794061422,01/01/2000,04:48:56.07,-1010.25,1.46,10.25,0.18,0.60,-0.83,61.35,34.05,52.35,33.25,13.54,986.00,-46.85,428.75,-752.50,-262.50,1,53.334
1784218874.814276934,01/01/2000,04:48:56.08,-994.14,-6.84,14.16,3.41,1.0,-1.14,63.0,31.95,52.65,33.06,13.54,987.10,-47.46,1023.75,-787.50,-516.25,1,53.334
1784218874.832128763,01/01/2000,04:48:56.10,-1023.93,-29.30,19.53,-0.68,0.37,-0.66,63.15,33.75,51.75,32.92,15.62,986.74,-45.99,603.75,-105.0,-210.0,1,53.334
1784218874.851763248,01/01/2000,04:48:56.12,-984.38,-5.86,-21.97,0.99,-0.14,-1.15,63.30,31.95,50.10,33.44,15.49,985.27,-43.68,-148.75,-813.75,-78.75,1,53.334
1784218874.870481968,01/01/2000,04:48:56.14,-1001.95,8.79,32.71,1.88,-0.19,-0.99,63.90,33.75,52.20,33.30,15.01,984.42,-42.70,-166.25,-1058.75,-26.25,1,53.334
1784218874.904031038,01/01/2000,04:48:56.17,-1010.25,-0.49,57.62,0.99,0.18,1.32,64.50,33.60,51.15,33.11,13.79,987.83,-43.68,-157.50,-743.75,-323.75,1,53.334
1784218874.926667929,01/01/2000,04:48:56.19,-1021.48,-8.30,22.46,1.18,0.73,2.11,63.0,32.40,51.15,33.35,14.27,987.71,-44.41,-192.50,-1268.75,-236.25,1,53.334
1784218874.942682266,01/01/2000,04:48:56.21,-1001.46,-30.76,55.66,0.40,1.47,0.18,65.10,31.80,51.30,33.25,15.74,985.15,-45.26,183.75,-857.50,-148.75,1,53.334
1784218874.960239410,01/01/2000,04:48:56.23,-1034.18,-35.64,25.39,-0.60,-0.83,-0.15,63.75,33.60,51.90,33.30,15.86,983.81,-45.75,542.50,-463.75,-210.0,1,53.334
1784218874.978305340,01/01/2000,04:48:56.25,-1032.23,-49.80,8.79,0.35,-1.62,-0.47,63.30,32.85,51.15,33.16,15.62,985.39,-45.14,481.25,-87.50,-140.0,1,53.334
1784218874.998891354,01/01/2000,04:48:56.27,-1026.37,-16.11,7.32,2.56,-1.39,0.76,63.75,34.05,51.15,33.16,14.40,987.10,-44.04,96.25,-376.25,-393.75,1,53.334
1784218875.032099485,01/01/2000,04:48:56.30,-1002.44,-10.25,42.97,-1.10,-2.65,-1.70,63.90,32.55,52.50,33.11,14.40,984.17,-41.85,-87.50,-1225.0,-78.75,1,53.334
1784218875.050013542,01/01/2000,04:48:56.32,-1031.74,-31.25,62.50,1.15,0.62,1.80,62.70,34.20,51.30,33.35,15.37,985.88,-42.70,-306.25,-805.0,-218.75,1,53.334
1784218875.084483147,01/01/2000,04:48:56.36,-976.56,-33.20,20.51,1.20,-1.42,0.90,64.05,31.95,53.10,33.35,15.37,987.59,-46.85,148.75,-490.0,-253.75,1,53.334
1784218875.109977961,01/01/2000,04:48:56.37,-996.58,-30.27,22.46,0.27,-1.27,0.47,65.25,31.20,52.35,33.35,15.01,984.30,-47.34,761.25,-568.75,-376.25,1,53.334
1784218875.127062798,01/01/2000,04:48:56.39,-1001.46,-7.81,-7.81,-0.11,-0.05,0.26,64.65,33.45,53.70,33.25,14.52,982.10,-45.38,612.50,-682.50,-87.50,1,53.334
1784218875.144677162,01/01/2000,04:48:56.41,-1039.06,-18.07,93.26,-0.98,-0.62,1.87,63.0,33.15,51.90,33.16,14.40,983.32,-44.16,210.0,-446.25,-393.75,1,53.334
1784218875.161470890,01/01/2000,04:48:56.43,-1030.27,-35.16,8.30,-2.31,1.41,0.84,63.15,32.55,51.30,33.35,14.88,986.49,-43.07,-78.75,-612.50,-122.50,1,53.334
