timestamp,data
1784215133.4370258,"01/01/2000,03:46:34.45,-1032.23,-11.23,12.21,2.86,-1.73,3.82,61.35,28.35,55.05,30.67,13.42,984.42,-38.06,-26.25,-1067.50,-122.50,1,53.591,"
1784215133.4597495,"01/01/2000,03:46:34.47,-1028.32,-22.46,29.79,1.10,-0.52,-0.50,62.40,28.20,54.45,30.62,13.18,986.00,-38.43,210.0,-980.0,-43.75,1,53.590,"
1784215133.4794226,"01/01/2000,03:46:34.49,-1026.37,-21.00,32.71,-0.19,-0.40,-1.91,60.45,29.40,55.95,30.33,11.96,987.59,-38.31,175.0,-1671.25,-201.25,1,53.589,"
1784215133.4923172,"01/01/2000,03:46:34.51,-1031.74,-27.83,34.18,-1.27,1.42,1.53,60.45,29.85,54.0,30.62,13.05,987.83,-38.06,105.0,-542.50,-428.75,1,53.595,"
1784215133.5165706,"01/01/2000,03:46:34.53,-989.75,-17.09,-18.07,0.34,0.27,-0.73,61.65,29.40,55.95,30.62,14.88,987.22,-37.82,-78.75,-8.75,-113.75,1,53.587,"
1784215133.55589,"01/01/2000,03:46:34.57,-1020.51,0.0,8.79,1.21,3.95,2.50,60.0,30.15,54.45,30.67,13.54,984.05,-37.33,35.0,-691.25,-113.75,1,53.586,"
1784215133.573808,"01/01/2000,03:46:34.59,-1011.23,-68.36,57.13,-1.24,-1.89,0.35,62.25,30.45,54.60,30.62,12.44,984.54,-37.70,26.25,-481.25,-288.75,1,53.591,"
1784215133.594753,"01/01/2000,03:46:34.61,-1028.32,-39.06,0.49,2.49,2.73,0.68,61.80,28.80,53.85,30.62,12.57,985.39,-38.31,358.75,-875.0,-201.25,1,53.584,"
1784215133.6118522,"01/01/2000,03:46:34.63,-1020.02,3.42,-6.84,-1.53,2.06,0.56,61.95,30.60,52.95,30.67,13.79,987.35,-38.31,245.0,-551.25,-131.25,1,53.589,"
1784215133.6291673,"01/01/2000,03:46:34.65,-1022.46,-19.53,-10.25,-0.62,0.85,0.03,61.35,30.75,52.35,30.47,14.76,987.83,-37.70,26.25,-61.25,-218.75,1,53.589,"
1784215133.6469805,"01/01/2000,03:46:34.66,-1009.77,-13.18,-21.97,-3.24,0.57,2.98,62.25,28.80,54.60,30.47,14.76,986.98,-37.09,-201.25,-306.25,8.75,1,53.588,"
1784215133.666393,"01/01/2000,03:46:34.68,-1013.67,-37.60,15.63,1.83,0.05,-1.76,61.95,30.15,54.0,30.47,13.54,985.52,-37.21,-35.0,-411.25,-245.0,1,53.587,"
1784215133.6832652,"01/01/2000,03:46:34.70,-1011.23,-39.55,59.57,1.76,0.46,2.0,61.65,29.40,53.70,30.52,12.57,984.66,-38.06,70.0,-971.25,-61.25,1,53.586,"
1784215133.7009013,"01/01/2000,03:46:34.72,-1051.76,-1.95,-46.39,0.43,-0.68,-0.95,61.20,29.40,53.25,30.43,12.69,985.76,-38.80,201.25,-1050.0,-271.25,1,53.592,"
1784215133.7185652,"01/01/2000,03:46:34.74,-998.05,-24.41,-28.81,1.07,-1.51,0.60,61.95,30.15,55.50,30.28,13.79,986.37,-38.92,341.25,-481.25,-297.50,1,53.591,"
1784215133.7401006,"01/01/2000,03:46:34.76,-1000.49,-21.97,10.74,3.39,-2.57,-0.74,60.60,30.45,54.15,30.47,14.15,986.49,-37.09,288.75,-796.25,-96.25,1,53.590,"
1784215133.7620685,"01/01/2000,03:46:34.77,-994.63,-29.30,-11.23,-1.89,0.15,-1.95,62.55,29.25,54.60,30.52,13.66,986.98,-36.11,-446.25,-682.50,-236.25,1,53.589,"
1784215133.7784085,"01/01/2000,03:46:34.79,-1016.11,-15.14,-59.08,0.77,0.24,0.63,61.20,28.65,52.20,30.81,14.15,987.22,-37.09,-96.25,148.75,-148.75,1,53.588,"
1784215133.7913997,"01/01/2000,03:46:34.81,-972.17,15.63,60.55,-0.40,1.85,0.04,59.70,29.85,52.50,30.67,13.66,985.76,-39.16,411.25,-131.25,-236.25,1,53.594,"
1784215133.8329537,"01/01/2000,03:46:34.85,-1047.85,-67.87,-17.58,1.45,1.73,-0.06,60.30,29.25,54.60,30.52,13.42,985.03,-38.06,61.25,-796.25,17.50,1,53.592,"
1784215133.868506,"01/01/2000,03:46:34.88,-1036.13,-13.18,-108.40,1.80,2.12,-0.50,61.95,28.95,54.45,30.71,12.81,985.64,-37.09,52.50,-1522.50,70.0,1,53.590,"
1784215133.88533,"01/01/2000,03:46:34.90,-1035.64,-90.33,-25.88,0.61,-1.78,0.43,61.65,30.15,54.75,30.62,13.18,985.64,-38.06,122.50,-490.0,-411.25,1,53.589,"
1784215133.9027357,"01/01/2000,03:46:34.92,-953.13,4.88,118.65,0.85,-0.60,0.15,60.60,29.55,53.10,30.67,13.42,985.76,-38.43,227.50,-1172.50,52.50,1,53.595,"
1784215133.9202757,"01/01/2000,03:46:34.94,-1005.37,14.65,-33.69,-2.28,0.21,0.53,61.80,29.25,54.60,30.62,13.79,985.76,-38.06,183.75,-341.25,-280.0,1,53.594,"
1784215133.9420412,"01/01/2000,03:46:34.96,-1111.33,-106.93,-96.19,0.95,-1.42,0.76,61.35,30.45,54.15,30.19,13.91,986.74,-37.58,-87.50,-586.25,-157.50,1,53.593,"
1784215133.9578898,"01/01/2000,03:46:34.97,-958.98,-22.46,139.65,2.10,-0.03,-0.27,61.95,28.20,54.75,30.47,13.91,987.47,-38.55,8.75,-428.75,-148.75,1,53.592,"
1784215133.977405,"01/01/2000,03:46:34.99,-1000.98,30.27,-83.01,-0.27,1.53,-1.08,61.80,29.25,53.85,30.43,14.03,987.47,-37.94,131.25,-61.25,-218.75,1,53.591,"
1784215133.9932373,"01/01/2000,03:46:35.01,-1066.41,-107.42,-49.80,-0.34,-2.11,2.01,61.80,30.0,53.40,30.62,13.42,984.66,-37.33,122.50,-682.50,-78.75,1,53.597,"
1784215134.014636,"01/01/2000,03:46:35.03,-916.02,-36.62,99.61,-0.37,0.44,-1.28,62.25,29.55,54.15,30.33,12.93,983.81,-36.72,-183.75,-840.0,-306.25,1,53.590,"
1784215134.0391004,"01/01/2000,03:46:35.05,-980.47,24.90,201.66,-0.18,-0.75,-1.79,61.05,28.35,56.55,30.19,13.42,985.15,-38.31,385.0,-743.75,-140.0,1,53.589,"
1784215134.0597765,"01/01/2000,03:46:35.08,-1016.60,7.32,15.63,-2.59,3.0,-1.65,63.0,27.60,54.15,30.47,13.05,986.37,-38.67,306.25,-813.75,-245.0,1,53.588,"
1784215134.0803688,"01/01/2000,03:46:35.10,-1085.45,-88.87,-149.90,-3.05,-0.47,-2.31,62.25,28.80,53.40,30.33,14.27,988.08,-36.72,-350.0,-17.50,-201.25,1,53.587,"
1784215134.0949545,"01/01/2000,03:46:35.11,-959.96,-47.36,227.54,1.92,-1.37,-0.43,61.65,29.40,52.95,30.43,14.52,987.59,-37.21,-297.50,78.75,-210.0,1,53.586,"
1784215134.115094,"01/01/2000,03:46:35.13,-977.05,47.36,-109.86,0.07,0.64,0.10,63.15,30.60,53.25,30.62,13.30,987.71,-38.31,236.25,-1181.25,70.0,1,53.585,"
1784215134.1319115,"01/01/2000,03:46:35.15,-1065.92,-75.68,-229.00,1.17,-0.27,-0.18,63.30,30.0,53.40,30.67,13.18,986.00,-39.04,463.75,-1120.0,-341.25,1,53.591,"
1784215134.1530075,"01/01/2000,03:46:35.17,-997.07,-41.02,159.67,1.38,-0.15,1.01,60.90,31.35,52.95,30.43,14.03,983.93,-37.58,-105.0,-280.0,87.50,1,53.584,"
1784215134.1712928,"01/01/2000,03:46:35.19,-980.47,44.92,-2.93,0.08,1.06,0.40,61.80,29.55,53.10,30.33,12.81,985.03,-36.72,-61.25,-1128.75,-323.75,1,53.589,"
1784215134.2056525,"01/01/2000,03:46:35.22,-1028.81,-85.45,116.21,2.11,-0.32,-0.82,61.35,30.0,53.40,30.43,13.91,987.35,-38.31,472.50,-857.50,52.50,1,53.588,"
1784215134.2267253,"01/01/2000,03:46:35.24,-953.61,26.86,140.14,0.98,1.02,-0.67,61.80,29.55,53.10,30.62,13.66,986.37,-37.82,-52.50,-253.75,-682.50,1,53.587,"
1784215134.2445893,"01/01/2000,03:46:35.26,-1052.73,-20.51,-55.18,0.79,0.57,-1.99,61.65,29.85,54.45,30.47,13.91,986.25,-37.09,-87.50,-647.50,105.0,1,53.592,"
1784215134.2601554,"01/01/2000,03:46:35.28,-1019.53,-77.15,-43.46,1.10,1.04,0.29,63.15,31.80,52.50,30.67,12.20,986.00,-38.31,-26.25,-1741.25,210.0,1,53.591,"
1784215134.281984,"01/01/2000,03:46:35.30,-1006.35,-29.79,61.04,-0.69,0.07,-0.63,63.15,28.95,52.95,30.62,14.40,985.76,-39.04,472.50,52.50,-358.75,1,53.591,"
1784215134.2983167,"01/01/2000,03:46:35.32,-1037.11,-36.13,97.66,-2.84,-1.20,-1.08,62.40,31.05,52.20,30.62,15.37,985.03,-37.21,402.50,962.50,140.0,1,53.590,"
1784215134.316562,"01/01/2000,03:46:35.33,-1006.35,-59.08,-57.62,0.66,-0.79,-0.24,61.80,31.65,53.40,30.33,13.66,985.15,-35.62,-516.25,-796.25,-306.25,1,53.589,"
1784215134.3360314,"01/01/2000,03:46:35.35,-1009.77,-8.79,80.57,4.28,0.93,1.22,61.80,29.25,53.10,30.52,11.47,984.30,-35.99,8.75,-4217.50,516.25,1,53.588,"
1784215134.3723445,"01/01/2000,03:46:35.39,-1031.74,-56.64,9.77,-1.58,-0.19,-0.73,62.70,31.35,51.30,30.67,15.13,987.59,-38.31,201.25,1032.50,-498.75,1,53.593,"
1784215134.3893754,"01/01/2000,03:46:35.41,-1032.71,-10.74,-24.41,1.50,0.37,-0.45,63.15,29.85,52.50,30.71,14.27,987.59,-37.09,-157.50,-8.75,-192.50,1,53.592,"
1784215134.3990982,"01/01/2000,03:46:35.42,-1034.67,-21.00,-16.60,1.58,0.35,1.82,61.80,30.75,52.35,30.67,13.54,987.22,-36.60,-201.25,-1216.25,-367.50,1,53.591,"
1784215134.4274664,"01/01/2000,03:46:35.44,-1006.84,-29.30,34.18,-1.05,0.73,1.30,61.35,29.25,55.05,30.43,14.52,986.00,-37.58,43.75,-1610.0,288.75,1,53.590,"
1784215134.4454627,"01/01/2000,03:46:35.46,-1011.72,-23.93,23.93,-0.56,0.26,2.67,61.35,29.25,55.05,30.47,14.64,984.78,-37.82,350.0,892.50,-498.75,1,53.589,"
1784215134.4620118,"01/01/2000,03:46:35.48,-959.96,-18.55,11.72,0.63,-0.11,-1.34,61.65,29.40,53.25,30.43,12.93,983.81,-36.97,332.50,-805.0,105.0,1,53.595,"
1784215134.479524,"01/01/2000,03:46:35.50,-1008.30,-49.80,4.88,3.07,1.02,-0.22,61.80,30.45,52.35,30.19,12.44,983.81,-36.36,-43.75,-936.25,-288.75,1,53.594,"
