timestamp,data
1784211415.555444,"01/01/2000,02:44:36.33,-890.63,-82.03,-453.61,-0.72,1.27,-1.63,85.35,64.50,-12.15,28.37,-1000.40,-20.50,5.98,262.50,-918.75,-332.50,1,52.528,"
1784211415.5834768,"01/01/2000,02:44:36.37,-893.55,-92.77,-456.54,-0.40,-0.21,-0.89,85.95,64.20,-11.85,27.98,-1000.16,-20.37,5.86,376.25,-936.25,-350.0,1,52.544,"
1784211415.6046064,"01/01/2000,02:44:36.39,-902.83,-85.94,-461.43,1.40,2.0,1.35,86.10,64.05,-10.50,27.98,-1000.16,-20.37,5.86,192.50,-883.75,-306.25,1,52.542,"
1784211415.614969,"01/01/2000,02:44:36.40,-892.58,-95.21,-452.15,-0.40,2.15,-0.81,85.35,64.05,-11.25,28.03,-1000.16,-20.50,5.98,271.25,-936.25,-297.50,1,52.540,"
1784211415.64299,"01/01/2000,02:44:36.43,-910.64,-91.80,-461.43,0.51,0.59,-2.92,87.0,64.50,-11.70,28.17,-999.91,-20.74,6.22,271.25,-997.50,-280.0,1,52.538,"
1784211415.6658802,"01/01/2000,02:44:36.44,-888.18,-71.29,-459.96,3.11,-0.45,-1.24,85.65,65.10,-10.80,27.98,-1000.03,-20.62,6.22,332.50,-927.50,-262.50,1,52.537,"
1784211415.6760845,"01/01/2000,02:44:36.46,-895.02,-88.38,-450.20,2.18,0.84,2.65,87.75,65.70,-12.45,28.32,-1000.16,-20.50,6.10,166.25,-813.75,-385.0,1,52.535,"
1784211415.6972435,"01/01/2000,02:44:36.48,-908.69,-88.38,-454.59,1.0,0.24,-0.30,87.0,64.50,-11.70,28.41,-1000.28,-20.50,6.10,280.0,-866.25,-210.0,1,52.533,"
1784211415.7077022,"01/01/2000,02:44:36.50,-901.37,-86.91,-447.27,2.09,-0.17,-1.04,84.60,64.50,-11.25,28.03,-1000.40,-20.50,6.10,245.0,-840.0,-402.50,1,52.551,"
1784211415.7282262,"01/01/2000,02:44:36.52,-885.25,-93.75,-455.57,0.44,0.40,-0.96,86.10,66.0,-11.25,28.22,-1000.40,-20.50,6.10,288.75,-778.75,-358.75,1,52.549,"
