timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784218907.227292061,01/01/2000,04:49:28.50,-1022.95,-31.25,70.31,0.02,0.15,-1.98,64.05,31.65,51.60,33.35,14.88,987.47,-43.68,-910.0,-945.0,-166.25,1,53.335
1784218907.267031193,01/01/2000,04:49:28.54,-1021.48,-39.06,40.04,1.24,-2.15,-0.35,63.15,33.0,51.75,33.35,14.40,984.05,-48.56,1330.0,-533.75,-245.0,1,53.335
1784218907.294235229,01/01/2000,04:49:28.56,-1016.60,-34.18,48.34,-0.53,-0.47,-0.92,63.30,33.60,51.90,32.92,14.40,986.25,-47.09,743.75,-743.75,-166.25,1,53.335
1784218907.310400248,01/01/2000,04:49:28.58,-993.16,-7.81,24.90,1.69,2.79,-2.03,63.15,33.45,51.75,33.30,14.88,986.74,-43.55,-446.25,-735.0,-148.75,1,53.335
1784218907.328215599,01/01/2000,04:49:28.60,-994.63,-19.04,25.88,-0.49,-0.66,-1.50,63.30,32.85,51.15,33.30,15.37,985.39,-42.82,-708.75,-752.50,0.0,1,53.335
1784218907.344996214,01/01/2000,04:49:28.61,-998.05,-21.00,-21.97,1.08,0.10,-1.71,61.80,33.15,51.60,33.16,15.13,984.78,-43.80,-271.25,-673.75,-271.25,1,53.335
1784218907.366304874,01/01/2000,04:49:28.64,-1028.81,-40.53,105.96,-1.64,-0.23,0.91,63.75,31.95,51.15,33.11,14.64,984.78,-46.48,297.50,-656.25,-218.75,1,53.335
1784218907.383227825,01/01/2000,04:49:28.65,-985.35,-8.30,-32.71,-0.11,-0.84,0.0,60.0,30.60,53.70,33.06,14.40,984.42,-47.58,665.0,-778.75,-376.25,1,53.335
1784218907.400825739,01/01/2000,04:49:28.67,-1016.60,-17.09,14.65,0.56,-0.24,1.70,63.60,33.0,52.50,33.11,14.64,983.56,-46.48,568.75,-778.75,-402.50,1,53.335
1784218907.417646646,01/01/2000,04:49:28.69,-1006.84,-7.81,-9.77,2.42,0.24,-2.97,63.15,33.75,51.0,33.25,15.13,984.54,-44.65,-201.25,-708.75,-192.50,1,53.335
1784218907.442301035,01/01/2000,04:49:28.71,-1047.36,-35.16,26.86,-0.63,-0.04,1.17,64.65,32.25,53.70,33.11,15.01,986.37,-43.92,-271.25,-577.50,-253.75,1,53.335
1784218907.456944227,01/01/2000,04:49:28.73,-1037.60,-42.48,48.34,0.33,1.75,0.82,61.05,33.15,51.90,32.97,14.64,988.20,-44.41,96.25,-612.50,-218.75,1,53.335
1784218907.474223614,01/01/2000,04:49:28.74,-988.77,-18.07,37.60,0.52,0.59,-1.18,61.80,32.85,52.35,33.11,14.64,988.08,-45.14,-297.50,-813.75,-148.75,1,53.335
1784218907.495198965,01/01/2000,04:49:28.76,-1006.84,-9.28,-30.27,-0.03,1.82,-2.44,63.0,32.40,51.90,32.97,14.88,985.27,-46.12,-17.50,-805.0,-140.0,1,53.335
1784218907.516659260,01/01/2000,04:49:28.78,-1019.04,0.98,-45.41,3.13,-2.04,-3.32,63.75,33.15,51.60,33.06,15.01,982.71,-46.60,472.50,-656.25,-192.50,1,53.335
1784218907.532537699,01/01/2000,04:49:28.80,-1030.76,-34.67,106.45,-0.04,-0.01,-2.45,63.0,34.05,51.90,32.92,14.88,983.32,-46.73,376.25,-560.0,-227.50,1,53.335
1784218907.544574499,01/01/2000,04:49:28.82,-1027.83,-16.60,-9.28,-1.34,-0.05,-0.82,63.15,31.35,51.30,32.97,14.40,985.76,-46.60,332.50,-455.0,-297.50,1,53.335
1784218907.563651323,01/01/2000,04:49:28.83,-987.79,-39.55,7.81,-1.95,1.71,0.26,63.90,33.45,52.20,33.16,14.52,987.22,-45.87,245.0,-726.25,-350.0,1,53.335
1784218907.585355043,01/01/2000,04:49:28.85,-980.96,-11.23,34.67,-0.10,1.49,1.77,63.15,33.75,52.50,33.30,14.88,986.13,-44.77,-227.50,-927.50,-297.50,1,53.335
1784218907.601331234,01/01/2000,04:49:28.87,-1020.02,-19.53,12.70,-0.47,-1.58,-0.02,63.30,34.05,53.85,33.11,15.01,984.54,-44.16,-70.0,-682.50,-253.75,1,53.335
